Source,Tweets,Date,RTs,Favourites,isRT,id_str,tco,Language,Month,Quarter
Twitter for iPhone,Thank you Mike!,2020-03-31 14:55,12287,61674,FALSE,1.25E+18,https://t.co/RqiQ6YdQkf,en,March,Q1
Twitter for iPhone,With interest rates for the United States being at ZERO this is the time to do our decades long awaited Infrastructure Bill. It should be VERY BIG &amp; BOLD Two Trillion Dollars and be focused solely on jobs and rebuilding the once great infrastructure of our Country! Phase 4,2020-03-31 14:48,38556,175600,FALSE,1.25E+18,,en,March,Q1
Twitter for iPhone,I watched a portion of low rated (very) Morning Psycho (Joe) this Morning in order to see what Nancy Pelosi had to say &amp; what moves she was planning to further hurt our Country. Actually other than her usual complaining that I’m a terrible person she wasn’t bad. Still praying!,2020-03-31 13:18,27734,156756,FALSE,1.24E+18,,en,March,Q1
Twitter for iPhone,“New York Governor Cuomo says President Trump has been “very helpful.” @foxandfriends  Thank you everybody is working very hard!,2020-03-31 11:27,19292,122110,FALSE,1.24E+18,,en,March,Q1
Twitter for iPhone,,2020-03-30 22:24,39604,144675,FALSE,1.24E+18,https://t.co/Zt3mEb1h99,en,March,Q1
Twitter for iPhone,White House news conference at 5:00 P.M. Eastern. Thank you!,2020-03-30 20:50,14441,107888,FALSE,1.24E+18,,en,March,Q1
Twitter for iPhone,,2020-03-30 17:46,15520,67559,FALSE,1.24E+18,https://t.co/2hKJkP5Z6N,en,March,Q1
Twitter for iPhone,On #NationalDoctorsDay we recognize the remarkable men &amp; women who treat their fellow Americans find cures for the diseases &amp; illnesses we face and never waver in their efforts to treat every patient with the dignity respect and empathy they deserve.,2020-03-30 17:11,19753,82569,FALSE,1.24E+18,https://t.co/7PRogpEVTP,en,March,Q1
Twitter for iPhone,,2020-03-30 17:05,39114,173520,FALSE,1.24E+18,https://t.co/nzWJ8ViwbZ,en,March,Q1
Twitter for iPhone,Nancy Pelosi and the Democrats delayed the Workers Help/Stimulus Bill by over a week trying to add real “junk” into the Bill. Got some bad things having nothing to do with those affected by the Virus included. Republicans need their votes until we WIN BACK THE HOUSE IN 2020!,2020-03-30 11:17,43360,190297,FALSE,1.24E+18,,en,March,Q1
Twitter for iPhone,Thank you Dr. Hahn &amp; the FDA for your fast approval of this respected Ohio company recommended by Governor @MikeDeWine. Great potential!,2020-03-30 11:07,11707,50577,FALSE,1.24E+18,https://t.co/jAiIUAXwaL,en,March,Q1
Twitter for iPhone,Will be interviewed on @foxandfriends at 7:55 A.M. USA STRONG!,2020-03-30 5:15,15419,94155,FALSE,1.24E+18,,en,March,Q1
Twitter for iPhone,,2020-03-29 23:43,13735,65496,FALSE,1.24E+18,https://t.co/YzhyVR1N6d,en,March,Q1
Twitter for iPhone,,2020-03-29 23:43,14134,60385,FALSE,1.24E+18,https://t.co/MtEehGY9cp,en,March,Q1
Twitter for iPhone,Will be starting The White House news conference at 5:30 P.M. Eastern.,2020-03-29 20:57,13123,85698,FALSE,1.24E+18,,en,March,Q1
Twitter for iPhone,So proud of the @USACEHQ @FEMA and the Federal Government for the 2900 bed hospital they built in 4 days (way ahead of schedule) in the Javits Center for NY. We are now moving the teams to join others so they can continue to build more hospitals/beds. Keep up the GREAT WORK!,2020-03-29 20:06,16015,70179,FALSE,1.24E+18,,en,March,Q1
Twitter for iPhone,Thank you very much to Ken Langone for being a great American and for your wonderful comments on @TeamCavuto.,2020-03-29 20:03,9513,54266,FALSE,1.24E+18,,en,March,Q1
Twitter for iPhone,I am a great friend and admirer of the Queen &amp; the United Kingdom. It was reported that Harry and Meghan who left the Kingdom would reside permanently in Canada. Now they have left Canada for the U.S. however the U.S. will not pay for their security protection. They must pay!,2020-03-29 19:00,99226,537499,FALSE,1.24E+18,,en,March,Q1
Twitter for iPhone,Happy National Vietnam War Veterans Day to all of our Vietnam era Veterans. You have earned our gratitude and thanks by your actions years ago and what you have done since returning home. The Nation thanks you and your families for your service and sacrifice. We love you!,2020-03-29 18:10,19645,74748,FALSE,1.24E+18,https://t.co/MbEjEcc4pW,en,March,Q1
Twitter for iPhone,...The CBS News poll said 13 percent of Republicans trusted the news media for information about the virus.” Michael M. Grynbaum @NYTimes,2020-03-29 17:49,9181,43838,FALSE,1.24E+18,,en,March,Q1
Twitter for iPhone,...On Monday nearly 12.2 million people watched Mr. Trump’s briefing on CNN Fox News and MSNBC according to Nielsen — ‘Monday Night Football’ numbers. Millions more are watching on ABC CBS NBC and online streaming sites and the audience is expanding. On Monday Fox News...,2020-03-29 17:48,4769,19383,FALSE,1.24E+18,,en,March,Q1
Twitter for iPhone,...alone attracted 6.2 million viewers for the president’s briefing — an astounding number for a 6 p.m. cable broadcast more akin to the viewership for a popular prime-time sitcom...,2020-03-29 17:48,9679,47603,FALSE,1.24E+18,,en,March,Q1
Twitter for iPhone,“President Trump is a ratings hit. Since reviving the daily White House briefing Mr. Trump and his coronavirus updates have attracted an average audience of 8.5 million on cable news roughly the viewership of the season finale of ‘The Bachelor.’ Numbers are continuing to rise...,2020-03-29 17:48,24858,126443,FALSE,1.24E+18,,en,March,Q1
Twitter for iPhone,Because the “Ratings” of my News Conferences etc. are so high “Bachelor finale Monday Night Football type numbers” according to the @nytimes the Lamestream Media is going CRAZY. “Trump is reaching too many people we must stop him.” said one lunatic. See you at 5:00 P.M.!,2020-03-29 17:06,32184,140212,FALSE,1.24E+18,,en,March,Q1
Twitter for iPhone,Polls are showing tremendous disapproval of Lamestream Media coverage of the Virus crisis. The Fake News just hasn’t figured that out yet!,2020-03-29 16:53,25679,122025,FALSE,1.24E+18,,en,March,Q1
Twitter for iPhone,The Lamestream Media wants us to fail. That will NEVER happen!,2020-03-29 16:34,38463,202615,FALSE,1.24E+18,,en,March,Q1
Twitter for iPhone,Hope the FDA can approve Mask Sterilization equipment ASAP. As per Governor @MikeDeWine there is a company in Ohio @Battelle which has equipment that can sterilize masks quickly.,2020-03-29 16:12,13153,57065,FALSE,1.24E+18,,en,March,Q1
Twitter for iPhone,“With the Tax Cuts and new Trade Deals we were set for a tremendous growth rate this year.... and then the Virus came along.” @larry_kudlow  @MariaBartiromo We were breaking all records especially on employment. It will all come roaring back again and fast!,2020-03-29 16:07,16580,80474,FALSE,1.24E+18,,en,March,Q1
Twitter for iPhone,Highly recommended by Governor @MikeDeWine of Ohio. @FDA must move quickly!,2020-03-29 15:13,16205,46728,FALSE,1.24E+18,https://t.co/pLpI4CSs9H,en,March,Q1
Twitter for iPhone,Will be doing a press conference today at 5:00 P.M. The White House. People are working harder than I have ever seen people work. It is a beautiful thing to watch!,2020-03-29 14:01,27617,158014,FALSE,1.24E+18,,en,March,Q1
Twitter for iPhone,....Federal Government. A quarantine will not be necessary. Full details will be released by CDC tonight. Thank you!,2020-03-29 0:19,16651,75717,FALSE,1.24E+18,,en,March,Q1
Twitter for iPhone,On the recommendation of the White House CoronaVirus Task Force and upon consultation with the Governor’s of New York New Jersey and Connecticut I have asked the @CDCgov to issue a strong Travel Advisory to be administered by the Governors in consultation with the....,2020-03-29 0:19,23918,109932,FALSE,1.24E+18,,en,March,Q1
Twitter for iPhone,With the courage of our doctors and nurses with the skill of our scientists and innovators with the determination of the American People and with the grace of God WE WILL WIN THIS WAR. When we achieve this victory we will emerge stronger and more united than ever before!,2020-03-28 22:30,45663,190588,FALSE,1.24E+18,https://t.co/sFmxKzXdGC,en,March,Q1
Twitter for iPhone,,2020-03-28 18:33,19083,76871,FALSE,1.24E+18,https://t.co/UJ9a8k4oQk,en,March,Q1
Twitter for iPhone,I am giving consideration to a QUARANTINE of developing “hot spots” New York New Jersey and Connecticut. A decision will be made one way or another shortly.,2020-03-28 17:31,33601,180378,FALSE,1.24E+18,,en,March,Q1
Twitter for iPhone,Heading to the Great State of Virginia now will be there shortly. The #USNSComfort is “loaded to the gills” at Naval Station Norfolk departing for New York City this afternoon.,2020-03-28 16:56,16073,73941,FALSE,1.24E+18,https://t.co/1ZSUweoX7x,en,March,Q1
Twitter for iPhone,....very often FAKE NEWS. Lamestream Media should be forced to reveal sources very much as they did in the long ago past. If they did that the media would be trusted again and Fake News would largely be a thing of the past!,2020-03-28 14:16,17004,78060,FALSE,1.24E+18,,en,March,Q1
Twitter for iPhone,....very often FAKE NEWS. Lamestream Media should be forced to reveal sources very much as they did in the long ago past. If they did that the media would be trusted again and Fake News would largely be a thing if the past!,2020-03-28 12:33,8018,33741,FALSE,1.24E+18,,en,March,Q1
Twitter for iPhone,One of the reasons that Fake News has become so prevalent &amp; far reaching is the fact that corrupt “journalists” base their stories on SOURCES that they make up in order to totally distort a narrative or story. When you see “five sources say” don’t believe the story it is....,2020-03-28 12:33,38076,170207,FALSE,1.24E+18,,en,March,Q1
Twitter for iPhone,So much of the Lamestream Media is writing and broadcasting stories with facts that are made up and knowingly wrong. They are doing it by quoting unnamed sources that simply do not exist. These are very dangerous &amp; corrupt people who will do anything to win. NAME YOUR SOURCES!,2020-03-28 12:13,44740,200619,FALSE,1.24E+18,,en,March,Q1
Twitter for iPhone,Thank you James!,2020-03-28 4:49,26209,123939,FALSE,1.24E+18,https://t.co/Ku1RMHmeVK,en,March,Q1
Twitter for iPhone,More Fake News!,2020-03-28 4:40,11964,44048,FALSE,1.24E+18,https://t.co/URewvfAUDl,en,March,Q1
Twitter for iPhone,Such Fake reporting by the @nytimes @washingtonpost @CNN &amp; others. They use a small portion of a sentence out of a full paragraph in order to demean. They really are corrupt and disgusting. No wonder the media is according to polls record setting low &amp; untrusted.  #MAGA,2020-03-28 4:21,34951,143195,FALSE,1.24E+18,,en,March,Q1
Twitter for iPhone,,2020-03-28 2:34,11024,48306,FALSE,1.24E+18,https://t.co/GG1pdqME1J,en,March,Q1
Twitter for iPhone,,2020-03-28 2:34,12557,49198,FALSE,1.24E+18,https://t.co/w7551gFny1,en,March,Q1
Twitter for iPhone,I love Michigan one of the reasons we are doing such a GREAT job for them during this horrible Pandemic. Yet your Governor Gretchen “Half” Whitmer is way in over her head she doesn’t have a clue. Likes blaming everyone for her own ineptitude! #MAGA,2020-03-28 2:29,25787,129607,FALSE,1.24E+18,,en,March,Q1
Twitter for iPhone,I love Michigan one of the reasons we are doing such a GREAT job for them during this horrible Pandemic. Yet your Governor Gretchen “Half” Whitmer is way in over her ahead she doesn’t have a clue. Likes blaming everyone for her own ineptitude! #MAGA,2020-03-28 1:24,10235,40807,FALSE,1.24E+18,,en,March,Q1
Twitter for iPhone,She is a third rate reporter who has nothing going. A Fake News “journalist”.,2020-03-28 1:05,17378,69256,FALSE,1.24E+18,https://t.co/SopsC7uMMf,en,March,Q1
Twitter for iPhone,We are marshalling the full power of government and society to achieve victory over the virus. Together we will endure we will prevail and we will WIN! #CARESAct,2020-03-27 21:13,22474,98783,FALSE,1.24E+18,https://t.co/zb2PJTldGQ,en,March,Q1
Twitter for iPhone,I just signed the CARES Act the single biggest economic relief package in American History – twice as large as any relief bill ever enacted. At $2.2 Trillion Dollars this bill will deliver urgently-needed relief for our nation’s families workers and businesses. #CARESAct🇺🇸,2020-03-27 20:34,17671,64522,FALSE,1.24E+18,https://t.co/0WnTNFZPZD,en,March,Q1
Twitter for iPhone,News conference live from the @WhiteHouse today. 5:30 P.M. Eastern!,2020-03-27 20:32,10149,56837,FALSE,1.24E+18,,en,March,Q1
Twitter Media Studio,Thank you to Rachel @Maddow for putting our Military on full display and showing how GREAT a job the Federal Government is doing! Also a special thanks to General Semonite a Patriot of the highest order and a truly talented engineer and builder!,2020-03-27 19:57,16201,63472,FALSE,1.24E+18,https://t.co/JRQlNpLbxv,en,March,Q1
Twitter for iPhone,News conference live from the @WhiteHouse today. 5:00 P.M. Eastern!,2020-03-27 19:38,6238,22927,FALSE,1.24E+18,,en,March,Q1
Twitter for iPhone,Will be signing the CARE Act in the Oval Office today at 4:00 P.M. Eastern!,2020-03-27 19:23,5879,20182,FALSE,1.24E+18,https://t.co/0WnTNFZPZD,en,March,Q1
Twitter for iPhone,Never knew John Kerry had such a good sense of humor! Very impressed!,2020-03-27 16:16,20768,104122,FALSE,1.24E+18,https://t.co/vCVNMUeY2h,en,March,Q1
Twitter for iPhone,Thousand of Federal Government (delivered) Ventilators found in New York storage. N.Y. must distribute NOW!,2020-03-27 15:50,41115,144961,FALSE,1.24E+18,,en,March,Q1
Twitter for iPhone,Will someone please explain to the Fake News New York Times (ALL THE NEWS THAT’S NOT FIT TO PRINT) that the Democrats make it almost impossible for us to fill positions within government. They “maximum” delay even the best candidates including Judges leaving little time!,2020-03-27 15:45,25086,98031,FALSE,1.24E+18,,en,March,Q1
Twitter for iPhone,We have just purchased many Ventilators from some wonderful companies. Names and numbers will be announced later today!,2020-03-27 15:31,23867,137696,FALSE,1.24E+18,,en,March,Q1
Twitter for iPhone,Invoke “P” means Defense Production Act!,2020-03-27 15:29,16157,84280,FALSE,1.24E+18,,en,March,Q1
Twitter for iPhone,General Motors MUST immediately open their stupidly abandoned Lordstown plant in Ohio or some other plant and START MAKING VENTILATORS NOW!!!!!!  FORD GET GOING ON VENTILATORS FAST!!!!!!  @GeneralMotors  @Ford,2020-03-27 15:23,31911,133607,FALSE,1.24E+18,,en,March,Q1
Twitter for iPhone,As usual with “this” General Motors things just never seem to work out. They said they were going to give us 40000 much needed Ventilators “very quickly”. Now they are saying it will only be 6000 in late April and they want top dollar. Always a mess with Mary B. Invoke “P”.,2020-03-27 15:16,25222,101881,FALSE,1.24E+18,,en,March,Q1
Twitter for iPhone,Thank you Byron. Many polls are much better than this. If it is the Fake News @washingtonpost add 10 points!,2020-03-27 14:29,10698,42051,FALSE,1.24E+18,https://t.co/H5kBKNukT5,en,March,Q1
Twitter for iPhone,By empowering the Radical Left Democrats do nothing Kentucky politician @RepThomasMassie is making their War on the 2nd Amendment more and more difficult to win (But don’t worry we will win anyway!). He is a disaster for America and for the Great State of Kentucky!,2020-03-27 14:13,14964,58986,FALSE,1.24E+18,,en,March,Q1
