source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,RT @Scavino45: 🚨@Ford to produce 50000 ventilators in Michigan in next 100 days; partnering with @GEHealthcare#COVID19 #COVID19Updatesht…,03-31-2020 15:00:33,5620,0,true,1245003052467261441
Twitter for iPhone,RT @realDonaldTrump: On #NationalDoctorsDay we recognize the remarkable men &amp; women who treat their fellow Americans find cures for the d…,03-31-2020 15:00:06,19799,0,true,1245002941519613956
Twitter for iPhone,RT @RepMattGaetz: Our doctors and healthcare professionals are on the front lines of the coronavirus pandemic. Our prayers are with you as…,03-31-2020 14:56:54,5540,0,true,1245002132857794561
Twitter for iPhone,Thank you Mike! https://t.co/RqiQ6YdQkf,03-31-2020 14:55:00,12287,61674,false,1245001656712007681
Twitter for iPhone,RT @dbongino: Cuomo: People are stealing medical supplies from hospitalsTrump: People are stealing medical supplies from hospitalsCuomo:…,03-31-2020 14:52:28,17502,0,true,1245001017206484993
Twitter for iPhone,With interest rates for the United States being at ZERO this is the time to do our decades long awaited Infrastructure Bill. It should be VERY BIG &amp; BOLD Two Trillion Dollars and be focused solely on jobs and rebuilding the once great infrastructure of our Country! Phase 4,03-31-2020 14:48:43,38556,175600,false,1245000074167541761
Twitter for iPhone,I watched a portion of low rated (very) Morning Psycho (Joe) this Morning in order to see what Nancy Pelosi had to say &amp; what moves she was planning to further hurt our Country. Actually other than her usual complaining that I’m a terrible person she wasn’t bad. Still praying!,03-31-2020 13:18:13,27734,156756,false,1244977299486883840
Twitter for iPhone,“New York Governor Cuomo says President Trump has been “very helpful.” @foxandfriends  Thank you everybody is working very hard!,03-31-2020 11:27:06,19292,122110,false,1244949335026151424
Twitter for iPhone,https://t.co/Zt3mEb1h99,03-30-2020 22:24:57,39604,144675,false,1244752500978262017
Twitter for iPhone,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/MLnQHuBDwj,03-30-2020 21:13:25,8570,0,true,1244734499675672578
Twitter for iPhone,White House news conference at 5:00 P.M. Eastern. Thank you!,03-30-2020 20:50:35,14441,107888,false,1244728753617620994
Twitter for iPhone,https://t.co/2hKJkP5Z6N,03-30-2020 17:46:15,15520,67559,false,1244682364284014594
Twitter for iPhone,On #NationalDoctorsDay we recognize the remarkable men &amp; women who treat their fellow Americans find cures for the diseases &amp; illnesses we face and never waver in their efforts to treat every patient with the dignity respect and empathy they deserve. https://t.co/7PRogpEVTP,03-30-2020 17:11:59,19753,82569,false,1244673740866191362
Twitter for iPhone,https://t.co/nzWJ8ViwbZ,03-30-2020 17:05:33,39114,173520,false,1244672122414338048
Twitter for iPhone,RT @DeptofDefense: LIVE: #USNSComfort arrives in New York in support of the DOD’s #COVID19 response efforts. (no sound) https://t.co/fajV9T…,03-30-2020 16:56:34,9754,0,true,1244669862514917381
Twitter for iPhone,RT @TeamTrump: President @realDonaldTrump: “We’re all in this together. I have never seen anything like it.” https://t.co/RMsw1pYfoe,03-30-2020 11:19:36,10235,0,true,1244585061745295361
Twitter for iPhone,RT @GOPChairwoman: FEMA and @realDonaldTrump’s administration are making sure we have the supplies we need to confront coronavirus. https:/…,03-30-2020 11:19:25,8189,0,true,1244585014806921217
Twitter for iPhone,Nancy Pelosi and the Democrats delayed the Workers Help/Stimulus Bill by over a week trying to add real “junk” into the Bill. Got some bad things having nothing to do with those affected by the Virus included. Republicans need their votes until we WIN BACK THE HOUSE IN 2020!,03-30-2020 11:17:10,43360,190297,false,1244584449309892609
Twitter for iPhone,RT @realDonaldTrump: Will be interviewed on @foxandfriends at 7:55 A.M. USA STRONG!,03-30-2020 11:12:32,15419,0,true,1244583281481388032
Twitter for iPhone,Thank you Dr. Hahn &amp; the FDA for your fast approval of this respected Ohio company recommended by Governor @MikeDeWine. Great potential! https://t.co/jAiIUAXwaL,03-30-2020 11:07:25,11707,50577,false,1244581994614398981
Twitter for iPhone,Will be interviewed on @foxandfriends at 7:55 A.M. USA STRONG!,03-30-2020 05:15:37,15419,94155,false,1244493463355342848
Twitter for iPhone,RT @SteveFDA: We issued a new authorization this evening to @Battelle for their decontamination system. @US_FDA staff have been working non…,03-30-2020 04:17:08,6913,0,true,1244478744384987136
Twitter for iPhone,RT @GovMikeDeWine: Thank you @realDonaldTrump and @SteveFDA! @US_FDA has now given Columbus-based @Battelle full approval of the use of ne…,03-30-2020 04:17:00,9050,0,true,1244478710956339200
Twitter for iPhone,https://t.co/YzhyVR1N6d,03-29-2020 23:43:14,13735,65496,false,1244409814064775169
Twitter for iPhone,https://t.co/MtEehGY9cp,03-29-2020 23:43:07,14134,60385,false,1244409785681883137
Twitter for iPhone,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/io9HpU9q2o,03-29-2020 21:44:33,10583,0,true,1244379945641656322
Twitter for iPhone,Will be starting The White House news conference at 5:30 P.M. Eastern.,03-29-2020 20:57:55,13123,85698,false,1244368213133144065
Twitter for iPhone,So proud of the @USACEHQ @FEMA and the Federal Government for the 2900 bed hospital they built in 4 days (way ahead of schedule) in the Javits Center for NY. We are now moving the teams to join others so they can continue to build more hospitals/beds. Keep up the GREAT WORK!,03-29-2020 20:06:35,16015,70179,false,1244355295033331718
Twitter for iPhone,Thank you very much to Ken Langone for being a great American and for your wonderful comments on @TeamCavuto.,03-29-2020 20:03:36,9513,54266,false,1244354540486512640
Twitter for iPhone,I am a great friend and admirer of the Queen &amp; the United Kingdom. It was reported that Harry and Meghan who left the Kingdom would reside permanently in Canada. Now they have left Canada for the U.S. however the U.S. will not pay for their security protection. They must pay!,03-29-2020 19:00:26,99226,537499,false,1244338645198352386
Twitter for iPhone,Happy National Vietnam War Veterans Day to all of our Vietnam era Veterans. You have earned our gratitude and thanks by your actions years ago and what you have done since returning home. The Nation thanks you and your families for your service and sacrifice. We love you! https://t.co/MbEjEcc4pW,03-29-2020 18:10:52,19645,74748,false,1244326171594162181
Twitter for iPhone,...The CBS News poll said 13 percent of Republicans trusted the news media for information about the virus.” Michael M. Grynbaum @NYTimes,03-29-2020 17:49:09,9181,43838,false,1244320704826310665
Twitter for iPhone,...On Monday nearly 12.2 million people watched Mr. Trump’s briefing on CNN Fox News and MSNBC according to Nielsen — ‘Monday Night Football’ numbers. Millions more are watching on ABC CBS NBC and online streaming sites and the audience is expanding. On Monday Fox News...,03-29-2020 17:48:37,4769,19383,false,1244320571653074951
Twitter for iPhone,...alone attracted 6.2 million viewers for the president’s briefing — an astounding number for a 6 p.m. cable broadcast more akin to the viewership for a popular prime-time sitcom...,03-29-2020 17:48:37,9679,47603,false,1244320572777136128
Twitter for iPhone,“President Trump is a ratings hit. Since reviving the daily White House briefing Mr. Trump and his coronavirus updates have attracted an average audience of 8.5 million on cable news roughly the viewership of the season finale of ‘The Bachelor.’ Numbers are continuing to rise...,03-29-2020 17:48:36,24858,126443,false,1244320570315018240
Twitter for iPhone,Because the “Ratings” of my News Conferences etc. are so high “Bachelor finale Monday Night Football type numbers” according to the @nytimes the Lamestream Media is going CRAZY. “Trump is reaching too many people we must stop him.” said one lunatic. See you at 5:00 P.M.!,03-29-2020 17:06:20,32184,140212,false,1244309931874017280
Twitter for iPhone,Polls are showing tremendous disapproval of Lamestream Media coverage of the Virus crisis. The Fake News just hasn’t figured that out yet!,03-29-2020 16:53:31,25679,122025,false,1244306707536326657
Twitter for iPhone,The Lamestream Media wants us to fail. That will NEVER happen!,03-29-2020 16:34:16,38463,202615,false,1244301861781475328
Twitter for iPhone,RT @realDonaldTrump: With the courage of our doctors and nurses with the skill of our scientists and innovators with the determination of…,03-29-2020 16:29:45,45663,0,true,1244300724042899458
Twitter for iPhone,RT @WhiteHouse: This afternoon President @realDonaldTrump will deliver remarks at the Naval Station Norfolk send-off for the #USNSComfort.…,03-29-2020 16:26:30,2319,0,true,1244299907625824257
Twitter for iPhone,RT @Scavino45: Air Force One landing in Virginia... https://t.co/eHXzkr2pZX,03-29-2020 16:25:48,8000,0,true,1244299730668134400
Twitter for iPhone,RT @WhiteHouse: To support the hundreds of millions of Americans making tremendous sacrifices on the home front President @realDonaldTrump…,03-29-2020 16:24:33,6646,0,true,1244299415583629312
Twitter for iPhone,RT @GOPChairwoman: “Our country is at war with an invisible enemy. We are marshaling the full power of the American nation… [The USNS Comfo…,03-29-2020 16:24:19,2410,0,true,1244299359182872577
Twitter for iPhone,RT @WhiteHouse: “This great ship behind me is a 70000-ton message of hope and solidarity to the incredible people of New York.” — Presiden…,03-29-2020 16:23:57,7742,0,true,1244299266715201541
Twitter for iPhone,RT @GOPChairwoman: Great advice for America’s children! https://t.co/FoWYoIBnnp,03-29-2020 16:23:48,4807,0,true,1244299228974850056
Twitter for iPhone,RT @IngrahamAngle: Smart that @realDonaldTrump looked at the data accurate projections and nixed the horrid idea of a federal quarantine…,03-29-2020 16:23:10,7685,0,true,1244299067406123009
Twitter for iPhone,RT @GOPChairwoman: The enemy may be invisible but @realDonaldTrump is fighting a war against this crisis. His leadership is all the more…,03-29-2020 16:22:38,2400,0,true,1244298933913952256
Twitter for iPhone,RT @GOPChairwoman: Pelosi can't get away with rewriting history.In January Democrats were all-consumed with a bogus impeachment.What w…,03-29-2020 16:21:53,16789,0,true,1244298745757433856
Twitter for iPhone,Hope the FDA can approve Mask Sterilization equipment ASAP. As per Governor @MikeDeWine there is a company in Ohio @Battelle which has equipment that can sterilize masks quickly.,03-29-2020 16:12:52,13153,57065,false,1244296475254968320
Twitter for iPhone,“With the Tax Cuts and new Trade Deals we were set for a tremendous growth rate this year.... and then the Virus came along.” @larry_kudlow  @MariaBartiromo We were breaking all records especially on employment. It will all come roaring back again and fast!,03-29-2020 16:07:34,16580,80474,false,1244295140837122048
Twitter for iPhone,RT @Battelle: Coronavirus In Ohio: @Battelle Pioneers Technology To Clean And Reuse PPE | @WOSU Radiohttps://t.co/qE1SFhofW4,03-29-2020 15:13:42,4151,0,true,1244281588193648642
Twitter for iPhone,Highly recommended by Governor @MikeDeWine of Ohio. @FDA must move quickly! https://t.co/pLpI4CSs9H,03-29-2020 15:13:26,16205,46728,false,1244281520065576961
Twitter for iPhone,RT @VaticanNews: #PopeFrancis delivers an extraordinary blessing “To the City and to the World” to pray for an end to the Covid-19 #coronav…,03-29-2020 14:48:35,5129,0,true,1244275266127564805
Twitter for iPhone,RT @GovRonDeSantis: The firing of Andrew McCabe is a rare example of someone being held accountable in Washington.  I hope the IG issues hi…,03-29-2020 14:34:34,7244,0,true,1244271736432050178
Twitter for iPhone,RT @Jrock41S: @freep Albom's softball interview with Whitmer this past Friday (AM 760 WJR) was horrific.  Wasn't sure what was more disturb…,03-29-2020 14:29:27,3965,0,true,1244270450114428930
Twitter for iPhone,Will be doing a press conference today at 5:00 P.M. The White House. People are working harder than I have ever seen people work. It is a beautiful thing to watch!,03-29-2020 14:01:57,27617,158014,false,1244263531933044739
Twitter for iPhone,RT @realDonaldTrump: https://t.co/UJ9a8k4oQk,03-29-2020 03:30:51,19083,0,true,1244104707175522304
Twitter for iPhone,RT @SenKevinCramer: Thank you @POTUS @realDonaldTrump for signing the CARES Act right away and for your leadership throughout this entire p…,03-29-2020 03:30:20,5342,0,true,1244104579769384960
Twitter for iPhone,RT @Scavino45: “The ship behind me is a 70000 ton msg of hope &amp; solidarity to the incredible people of NY: we are here for you we are fig…,03-29-2020 03:29:08,12565,0,true,1244104275795382272
Twitter for iPhone,RT @CDCDirector: Domestic Travel Advisory: Due to extensive community transmission of #COVID19 in New York New Jersey and Connecticut CD…,03-29-2020 03:28:17,7348,0,true,1244104061076606979
Twitter for iPhone,....Federal Government. A quarantine will not be necessary. Full details will be released by CDC tonight. Thank you!,03-29-2020 00:19:31,16651,75717,false,1244056559577071616
Twitter for iPhone,On the recommendation of the White House CoronaVirus Task Force and upon consultation with the Governor’s of New York New Jersey and Connecticut I have asked the @CDCgov to issue a strong Travel Advisory to be administered by the Governors in consultation with the....,03-29-2020 00:19:25,23918,109932,false,1244056534583312384
Twitter for iPhone,With the courage of our doctors and nurses with the skill of our scientists and innovators with the determination of the American People and with the grace of God WE WILL WIN THIS WAR. When we achieve this victory we will emerge stronger and more united than ever before! https://t.co/sFmxKzXdGC,03-28-2020 22:30:11,45663,190588,false,1244029041432244224
Twitter for iPhone,RT @USNavy: "We will stop at nothing to protect the people of our country." - @POTUS #COVID19 #USNavyAlwaysThere https://t.co/BMoZwIjVrz,03-28-2020 22:24:03,16289,0,true,1244027498750529536
