Source,Tweets,Date,RTs,Favourites,isRT,id_str,tco,Language,Month,Quarter,TweetsTokenized
Twitter for iPhone,“U.S. Intelligence official overstated assessment of Russian efforts to help Trump.” @FoxNews @GreggJarrett They supposedly told Crazy Bernie that Russia was looking at him not me. This is all a big scam between Intel and the Democrats. They want Bernie OUT &amp; hate “Trump”.,2020-02-25 2:29,18648,70116,False,1.23e+18,,en,February,Q1,"['intelligence', 'official', 'overstated', 'assessment', 'russian', 'efforts', 'help', 'trump', '@foxnews', '@greggjarrett', 'supposedly', 'told', 'crazy', 'bernie', 'russia', 'looking', 'big', 'scam', 'intel', 'democrats', 'bernie', 'hate', 'trump']"
Twitter for iPhone,Spelled @GiannoCaldwell!,2020-02-24 22:19,6618,32893,False,1.23e+18,,en,February,Q1,"['spelled', '@giannocaldwell']"
Twitter for iPhone,Great new book just out “Taken for Granted How Conservatives Can Win Back Americans That Liberalism Failed” by Gianni Caldwell a young winner! He will be at the Ronald Reagan Library Simi Valley California on Thursday at 6 PM PT. Check it out!,2020-02-24 22:08,16376,70231,False,1.23e+18,,en,February,Q1,"['great', 'new', 'book', 'taken', 'granted', 'conservatives', 'win', 'americans', 'liberalism', 'failed', 'gianni', 'caldwell', 'young', 'winner', 'ronald', 'reagan', 'library', 'simi', 'valley', 'california', 'thursday', '6', 'pt', 'check']"
Twitter for iPhone,Totally correct!,2020-02-24 21:46,8527,45457,False,1.23e+18,https://t.co/T50h0BftGP,en,February,Q1,"['totally', 'correct']"
Twitter for iPhone,The Coronavirus is very much under control in the USA. We are in contact with everyone and all relevant countries. CDC &amp; World Health have been working hard and very smart. Stock Market starting to look very good to me!,2020-02-24 21:42,26995,138245,False,1.23e+18,,en,February,Q1,"['coronavirus', 'control', 'usa', 'contact', 'everyone', 'relevant', 'countries', 'cdc', 'world', 'health', 'working', 'hard', 'smart', 'stock', 'market', 'starting', 'good']"
Twitter for iPhone,Set up by Schiff’s lies &amp; leaks. Same with the Mueller Witch Hunt 3 years ago!,2020-02-24 21:28,16201,57044,False,1.23e+18,https://t.co/uSzupeHXoq,en,February,Q1,"['set', 'schiffs', 'lies', 'leaks', 'mueller', 'witch', 'hunt', '3']"
Twitter for iPhone,THANK YOU @NarendraModi!🇺🇸🇮🇳,2020-02-24 18:10,27125,138474,False,1.23e+18,https://t.co/4qsZl8dy7v,en,February,Q1,"['thank', '@narendramodi']"
Twitter for iPhone,Thank you Lori so true!,2020-02-24 13:30,12366,48623,False,1.23e+18,https://t.co/rUoBz885u1,en,February,Q1,"['thank', 'lori']"
Twitter for iPhone,मैं  इसी  लिए भारत आया हूँ सद्भावना और प्रेम के साथ ताकि हम अपनी अभिलाषा  प्रतीक अपनी सांझेदारी और अविश्वसनीय  विस्तार  सकें l,2020-02-24 12:46,27305,162021,False,1.23e+18,https://t.co/gywJmRek1Y,en,February,Q1,['l']
Twitter for iPhone,Our two national constitutions both begin with the same three beautiful words: “We the people.” That means that in America and India alike we honor respect trust empower and fight for the citizens we proudly serve! 🇺🇸🇮🇳,2020-02-24 11:09,26770,131590,False,1.23e+18,https://t.co/hfKKSqlVfe,en,February,Q1,"['national', 'constitutions', 'begin', 'beautiful', 'words', 'people', 'means', 'america', 'india', 'alike', 'honor', 'respect', 'trust', 'empower', 'fight', 'citizens', 'proudly', 'serve']"
Twitter for iPhone,अमेरिका और भारत अपने देशों को मजबूत बनाएँगे  अपने लोगों को सम्पन्न बनाएँगे बड़े सपने देखने वालों को और बड़ा बनाएँगे और अपना भविष्य पहले से कहीं अधिक उज्जवल बनाएँगे... और यह तो शुरुआत ही है।,2020-02-24 11:07,36341,203806,False,1.23e+18,,en,February,Q1,[]
Twitter for iPhone,प्रथम महिला और मैं इस देश के हर नागरिक को एक सन्देश देने के लिए दुनिया का 8000 मील का चक्कर लगा कर यहां आये हैं l अमेरिका भारत को  प्रेम करता है - अमेरिका भारत का सम्मान करता है - और अमरीका के लोग हमेशा भारत के लोगों के सच्चे और निष्ठावान दोस्त रहेंगे l,2020-02-24 9:07,42858,169067,False,1.23e+18,https://t.co/1yOmQOEnXE,en,February,Q1,"['8000', 'l', 'l']"
Twitter for iPhone,हम भारत आने के लिए तत्पर हैं । हम रास्ते में हैँ कुछ ही घंटों में हम सबसे मिलेंगे!,2020-02-24 4:43,50617,287186,False,1.23e+18,,en,February,Q1,[]
Twitter for iPhone,95% Approval Rating in the Republican Party a Record. 218 Federal Judges also a Record. 2 Supreme Court Justices. Thank you!,2020-02-23 23:07,24151,130742,False,1.23e+18,,en,February,Q1,"['95', 'approval', 'rating', 'republican', 'party', 'record', '218', 'federal', 'judges', 'record', '2', 'supreme', 'court', 'justices', 'thank']"
Twitter for iPhone,Crazy Bernie and the Democrats should see this. I have done far more for the African American community than any President. Secured funding for HBCUs Criminal Justice Reform Opportunity Zones School Choice Record Low Unemployment and so much more. THE BEST IS YET TO COME!,2020-02-23 22:51,25341,87644,False,1.23e+18,https://t.co/CcOOsGcdDa,en,February,Q1,"['crazy', 'bernie', 'democrats', 'african', 'american', 'community', 'president', 'secured', 'funding', 'hbcus', 'criminal', 'justice', 'reform', 'opportunity', 'zones', 'school', 'choice', 'record', 'low', 'unemployment', 'best']"
Twitter for iPhone,Crazy Bernie and the Democrats should see this. I I have done more,2020-02-23 22:38,1507,4656,False,1.23e+18,https://t.co/CcOOsGcdDa,en,February,Q1,"['crazy', 'bernie', 'democrats']"
Twitter for iPhone,Jeff Van Drew is a Courageous Leader that left the Do Nothing Democrats to better serve the Great people of New Jersey. HAPPY BIRTHDAY @CongressmanJVD!,2020-02-23 21:19,11172,51253,False,1.23e+18,,en,February,Q1,"['jeff', 'van', 'drew', 'courageous', 'leader', 'left', 'do_nothing', 'democrats', 'serve', 'great', 'people', 'new', 'jersey', 'happy', 'birthday', '@congressmanjvd']"
Twitter for iPhone,Are any Democrat operatives the DNC or Crooked Hillary Clinton blaming Russia Russia Russia for the Bernie Sanders win in Nevada. If so I suggest calling Bob Mueller &amp; the 13 Angry Democrats to do a new Mueller Report Democrat Edition. Bob will get to the bottom of it!,2020-02-23 18:45,28205,111474,False,1.23e+18,,en,February,Q1,"['democrat', 'operatives', 'dnc', 'crooked', 'hillary', 'clinton', 'blaming', 'russia', 'russia', 'russia', 'bernie', 'sanders', 'win', 'nevada', 'suggest', 'calling', 'bob', 'mueller', '13', 'angry', 'democrats', 'new', 'mueller', 'report', 'democrat', 'edition', 'bob', 'bottom']"
Twitter for iPhone,Somebody please tell incompetent (thanks for my high poll numbers) &amp; corrupt politician Adam “Shifty” Schiff to stop leaking Classified information or even worse made up information to the Fake News Media. Someday he will be caught &amp; that will be a very unpleasant experience!,2020-02-23 18:29,34332,144902,False,1.23e+18,,en,February,Q1,"['somebody', 'please', 'tell', 'incompetent', 'thanks', 'high', 'poll', 'numbers', 'corrupt', 'politician', 'adam', 'shifty', 'schiff', 'stop', 'leaking', 'classified', 'information', 'worse', 'information', 'fake', 'news', 'media', 'someday', 'caught', 'unpleasant', 'experience']"
Twitter for iPhone,Look forward to being with all of my friends and supporters @CPAC on Saturday February 29th! #KAG2020,2020-02-23 18:13,13331,60857,False,1.23e+18,https://t.co/9bpnIzFnws,en,February,Q1,"['forward', 'friends', 'supporters', '@cpac', 'saturday', 'february', '29th', '#kag2020']"
Twitter for iPhone,Departing for India with Melania!,2020-02-23 15:14,28841,194518,False,1.23e+18,https://t.co/sZhb3E1AoB,en,February,Q1,"['departing', 'india', 'melania']"
Twitter for iPhone,Just another Shifty Schiff leak. Isn’t there a law about this stuff?,2020-02-23 1:55,20721,73994,False,1.23e+18,https://t.co/JWE0oPhiw9,en,February,Q1,"['another', 'shifty', 'schiff', 'leak', 'isnt', 'law', 'stuff']"
Twitter for iPhone,“The Kremlin is reportedly backing Bernie Sanders bid to win the White House.” Jon Scott  @FoxNews  Why didn’t somebody tell me this?,2020-02-23 0:17,24510,106475,False,1.23e+18,,en,February,Q1,"['kremlin', 'reportedly', 'backing', 'bernie', 'sanders', 'bid', 'win', 'white', 'house', 'jon', 'scott', '@foxnews', 'somebody', 'tell']"
Twitter for iPhone,Looks like Crazy Bernie is doing well in the Great State of Nevada. Biden &amp; the rest look weak &amp; no way Mini Mike can restart his campaign after the worst debate performance in the history of Presidential Debates. Congratulations Bernie &amp; don’t let them take it away from you!,2020-02-22 23:55,25476,128824,False,1.23e+18,,en,February,Q1,"['looks', 'crazy', 'bernie', 'great', 'state', 'nevada', 'biden', 'rest', 'weak', 'mini', 'mike', 'restart', 'campaign', 'worst', 'debate', 'performance', 'history', 'presidential', 'debates', 'congratulations', 'bernie', 'take', 'away']"
Twitter for iPhone,Look so forward to being with my great friends in INDIA!,2020-02-22 22:30,47533,190639,False,1.23e+18,https://t.co/1jdk3AW6fG,en,February,Q1,"['forward', 'great', 'friends', 'india']"
Twitter for iPhone,Wow great foresight!,2020-02-22 22:21,12263,60791,False,1.23e+18,https://t.co/RDmjYT18wz,en,February,Q1,"['wow', 'great', 'foresight']"
Twitter for iPhone,Democrats in the Great State of Nevada (Which because of the Economy Jobs the Military &amp; Vets I will win in November) be careful of Russia Russia Russia. According to Corrupt politician Adam “Shifty” Schiff they are pushing for Crazy Bernie Sanders to win. Vote!,2020-02-22 15:18,22037,96184,False,1.23e+18,,en,February,Q1,"['democrats', 'great', 'state', 'nevada', 'economy', 'jobs', 'military', 'vets', 'win', 'november', 'careful', 'russia', 'russia', 'russia', 'according', 'corrupt', 'politician', 'adam', 'shifty', 'schiff', 'pushing', 'crazy', 'bernie', 'sanders', 'win', 'vote']"
Twitter for iPhone,“An investigation into NOTHING.” The wonderful @trish_regan on the Mueller Witch Hunt!,2020-02-22 14:18,13335,60623,False,1.23e+18,,en,February,Q1,"['investigation', 'nothing', 'wonderful', '@trish_regan', 'mueller', 'witch', 'hunt']"
Twitter for iPhone,Incredible people great Rally!,2020-02-22 4:17,20992,90923,False,1.23e+18,https://t.co/3i6tgfqrRl,en,February,Q1,"['incredible', 'people', 'great', 'rally']"
Twitter for iPhone,Good luck Angela!,2020-02-22 3:58,16026,57457,False,1.23e+18,https://t.co/M4KVeGZsqo,en,February,Q1,"['good', 'luck', 'angela']"
Twitter for iPhone,Simply put he choked!,2020-02-22 3:54,9948,43887,False,1.23e+18,https://t.co/4GeJMvTO2j,en,February,Q1,"['simply', 'put', 'choked']"
Twitter for iPhone,....The reason for this is that the Do Nothing Democrats using disinformation Hoax number 7 don’t want Bernie Sanders to get the Democrat Nomination and they figure this would be very bad for his chances. It’s all rigged again against Crazy Bernie Sanders!,2020-02-22 3:43,11160,44973,False,1.23e+18,,en,February,Q1,"['reason', 'do_nothing', 'democrats', 'using', 'disinformation', 'hoax', 'number', '7', 'bernie', 'sanders', 'democrat', 'nomination', 'figure', 'bad', 'chances', 'rigged', 'crazy', 'bernie', 'sanders']"
Twitter for iPhone,MSDNC (Comcast Slime) @CNN and others of the Fake Media have now added Crazy Bernie to the list of Russian Sympathizers along with @TulsiGabbard &amp; Jill Stein (of the Green Party) both agents of Russia they say. But now they report President Putin wants Bernie (or me) to win.,2020-02-22 3:43,15911,61372,False,1.23e+18,,en,February,Q1,"['msdnc', 'comcast', 'slime', '@cnn', 'fake', 'media', 'added', 'crazy', 'bernie', 'list', 'russian', 'sympathizers', 'along', '@tulsigabbard', 'jill', 'stein', 'green', 'party', 'agents', 'russia', 'report', 'president', 'putin', 'wants', 'bernie', 'win']"
Twitter for iPhone,Republicans are fighting for citizens from every background every community &amp; every walk of life. We are the party of boundless optimism excitement energy &amp; enthusiasm. We are welcoming Americans of all parties &amp; political persuasions to join our incredible movement to #MAGA!,2020-02-21 22:26,19308,68157,False,1.23e+18,https://t.co/KeSW3yR4Mq,en,February,Q1,"['republicans', 'fighting', 'citizens', 'background', 'community', 'walk', 'life', 'party', 'boundless', 'optimism', 'excitement', 'energy', 'enthusiasm', 'welcoming', 'americans', 'parties', 'political', 'persuasions', 'join', 'incredible', 'movement', '#maga']"
Twitter for iPhone,THANK YOU Las Vegas Nevada! I was delighted to be back in a state I love with proud hardworking PATRIOTS. With your help this November we are going to defeat the Radical Socialist Democrats and we are going to win Nevada in a landslide! #KAG2020,2020-02-21 22:15,17769,68448,False,1.23e+18,https://t.co/tCxQIDICAH,en,February,Q1,"['thank', 'las', 'vegas', 'nevada', 'delighted', 'state', 'love', 'proud', 'hardworking', 'patriots', 'help', 'november', 'defeat', 'radical', 'socialist', 'democrats', 'win', 'nevada', 'landslide', '#kag2020']"
Twitter for iPhone,ON MY WAY! #KAG2020🇺🇸,2020-02-21 19:23,17668,84154,False,1.23e+18,https://t.co/oubu6tCG4m,en,February,Q1,['#kag2020']
Twitter for iPhone,So @TeamCavuto has very bad ratings on @foxnews with his Fake guests like A.B.Stoddard and others that still haven’t figured it all out. Will he get the same treatment as his friend Shepherd Smith who also suffered from the ratings drought?,2020-02-21 17:34,16097,73234,False,1.23e+18,,en,February,Q1,"['@teamcavuto', 'bad', 'ratings', '@foxnews', 'fake', 'guests', 'abstoddard', 'still', 'havent', 'figured', 'treatment', 'friend', 'shepherd', 'smith', 'suffered', 'ratings', 'drought']"
Twitter for iPhone,@SenateGOP Highest Trump Poll Numbers EVER! Thank you!,2020-02-21 16:19,2012,6338,False,1.23e+18,,en,February,Q1,"['@senategop', 'highest', 'trump', 'poll', 'numbers', 'thank']"
Twitter for iPhone,Mitch and I have made great progress. Coming back fast!,2020-02-21 16:00,9355,38275,False,1.23e+18,https://t.co/ksJRH2UzlE,en,February,Q1,"['mitch', 'great', 'progress', 'coming']"
Twitter for iPhone,Four great candidates are under consideration at DNI. Decision within next few weeks!,2020-02-21 15:51,9360,46172,False,1.23e+18,,en,February,Q1,"['four', 'great', 'candidates', 'consideration', 'dni', 'decision', 'within', 'next', 'weeks']"
Twitter for iPhone,Great!,2020-02-21 15:47,8299,42532,False,1.23e+18,https://t.co/eDf8ltInmH,en,February,Q1,['great']
Twitter for iPhone,Another misinformation campaign is being launched by Democrats in Congress saying that Russia prefers me to any of the Do Nothing Democrat candidates who still have been unable to after two weeks count their votes in Iowa. Hoax number 7!,2020-02-21 15:36,23457,91056,False,1.23e+18,,en,February,Q1,"['another', 'misinformation', 'campaign', 'launched', 'democrats', 'congress', 'saying', 'russia', 'prefers', 'do_nothing', 'democrat', 'candidates', 'still', 'unable', 'weeks', 'count', 'votes', 'iowa', 'hoax', 'number', '7']"
