Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,isRT,tco,Language,Month,TweetsTokenized
Chills in my cheekbones and other magical feelings 💓 Thanks for that #JovinWebb #AmericanIdol @allmanbrothers,133,2020-02-24 01:42:58,Twitter for iPhone,3431,349,katyperry,1231756371260923905,False,https://t.co/TSsgF6Dh4F,en,February,"['chills', 'cheekbones', 'magical', 'feelings', 'thanks', '#jovinwebb', '#americanidol', '@allmanbrothers']"
"Give me an H! Give me an O! Give me an L! Uh... this cheerleading stuff is exhausting... so just welcome to Hollywood, #KyleTanguay 📣 🤸🏻‍♂ #AmericanIdol @ShawnMendes",165,2020-02-24 01:29:35,Twitter for iPhone,2054,258,katyperry,1231753004384022528,False,,en,February,"['give', 'h', 'give', 'give', 'l', 'uh', 'cheerleading', 'stuff', 'exhausting', 'welcome', 'hollywood', '#kyletanguay', '#americanidol', '@shawnmendes']"
"Introducing ATTACK OF THE CHEERLEADERS, starring me, #KyleTanguay, and @Eagles cheerleaders - NEVER COMING TO A THEATER NEAR YOU 🎥 But tune into #AmericanIdol on @abcnetwork right now to see what the heck we’re talking about ok.",252,2020-02-24 01:26:23,Twitter for iPhone,2065,255,katyperry,1231752198058438659,False,https://t.co/kHNRzveoWq,en,February,"['introducing', 'attack', 'cheerleaders', 'starring', '#kyletanguay', '@eagles', 'cheerleaders', 'coming', 'theater', 'near', 'tune', '#americanidol', '@abcnetwork', 'heck', 'talking', 'ok']"
"Dear @Eagles cheerleaders, I’d like to be a fly on the wall of this WhatsApp group for just a hot minute, but forewarning, I am one of those that “leaves chat unexpectedly” 😬 #AmericanIdol",188,2020-02-24 01:24:51,Twitter for iPhone,1810,209,katyperry,1231751811708489728,False,,en,February,"['dear', '@eagles', 'cheerleaders', 'id', 'fly', 'wall', 'whatsapp', 'group', 'hot', 'minute', 'forewarning', 'leaves', 'chat', 'unexpectedly', '#americanidol']"
This is how I feel when I’m mentoring #AmericanIdol hopefuls (I’m Professor Higgins):,109,2020-02-24 01:23:41,Twitter for iPhone,1653,201,katyperry,1231751517159346177,False,https://t.co/9BUD2MkpSE,en,February,"['feel', 'mentoring', '#americanidol', 'hopefuls', 'professor', 'higgins']"
"Sacrifice beauty in my face? I beg your pardon, @lukebyranonline. At least I have an option to sacrifice - you were born THAT way 🙂 #AmericanIdol @ladygaga mediate this, please",200,2020-02-24 01:23:08,Twitter for iPhone,9471,1359,katyperry,1231751379774922752,False,https://t.co/Lv2IK0MfW5,en,February,"['sacrifice', 'beauty', 'face', 'beg', 'pardon', '@lukebyranonline', 'least', 'option', 'sacrifice', 'born', '#americanidol', '@ladygaga', 'mediate', 'please']"
I SAID THAT,35,2020-02-24 01:20:50,Twitter for iPhone,1936,206,katyperry,1231750799811760128,False,https://t.co/isltPEEAwl,en,February,[]
"I wasn’t sure about you #KayGenyse, but you were actually better in the streets, so you earned my vote👍🏻 Hollywood may not have as much #Mercy 😳 @duffy_official #AmericanIdol",174,2020-02-24 01:16:48,Twitter for iPhone,1768,201,katyperry,1231749787629654016,False,,en,February,"['wasnt', '#kaygenyse', 'actually', 'streets', 'earned', 'vote', 'hollywood', 'may', '#mercy', '@duffy_official', '#americanidol']"
ok “bro” (is this #CarolineBryan?),58,2020-02-24 01:14:14,Twitter for iPhone,1749,199,katyperry,1231749139093848064,False,https://t.co/tqNifMjlrN,en,February,"['ok', 'bro', '#carolinebryan']"
"Ladies, where do you hide stuff? #AmericanIdol",46,2020-02-24 01:12:39,Twitter for iPhone,1749,233,katyperry,1231748740060307456,False,,en,February,"['ladies', 'hide', 'stuff', '#americanidol']"
Talking to yourself in the mirror isn’t that weird a thing. Proof from right before I played the Super Bowl 💁🏼‍♀ #KayGenyse #AmericanIdol #XLIX,167,2020-02-24 01:10:42,Twitter for iPhone,3787,488,katyperry,1231748249536483328,False,https://t.co/286omrZh4K,en,February,"['talking', 'mirror', 'isnt', 'weird', 'thing', 'proof', 'played', 'super', 'bowl', '#kaygenyse', '#americanidol', '#xlix']"
"Starting the episode on a high note with #CyniahElise, whom I can’t believe is 17. I think she needs hands laid on her because she’s been possessed with a voice of a much older soul 😳🎶 #AmericanIdol @calumscott",210,2020-02-24 01:06:32,Twitter for iPhone,2026,231,katyperry,1231747201547661312,False,,en,February,"['starting', 'episode', 'high', 'note', '#cyniahelise', 'cant', 'believe', '17', 'think', 'needs', 'hands', 'laid', 'shes', 'possessed', 'voice', 'older', 'soul', '#americanidol', '@calumscott']"
"There was a prayer before #CyniahElise’s performance, and I noted @ryanseacrest’s eyes were open... RETWEET if you ever told on your brother or sister for not closing their eyes during prayer 🙋🏼‍♀💁🏼‍♀ (which of course meant your eyes were open, too 😬) #AmericanIdol",265,2020-02-24 01:03:59,Twitter for iPhone,2182,263,katyperry,1231746558833545217,False,,en,February,"['prayer', '#cyniahelises', 'performance', 'noted', '@ryanseacrests', 'eyes', 'retweet', 'told', 'brother', 'sister', 'closing', 'eyes', 'prayer', 'course', 'meant', 'eyes', '#americanidol']"
"OMFG!!! What an Oscar-worthy performance of Forrest Gump, @lukebryanonline! Who knew you had those acting chops? 😛 Look out @tomhanks #AmericanIdol #CoconutNO 🍫",160,2020-02-24 01:01:48,Twitter for iPhone,2357,251,katyperry,1231746010084306944,False,,en,February,"['omfg', 'oscarworthy', 'performance', 'forrest', 'gump', '@lukebryanonline', 'acting', 'chops', '@tomhanks', '#americanidol', '#coconutno']"
if you don’t love me at my pixie cut then you don’t deserve me at my Goddess glow,105,2020-02-23 07:24:47,Twitter for iPhone,271687,29624,katyperry,1231480004543778816,False,https://t.co/DJ4ip8S0Z8,en,February,"['love', 'pixie', 'cut', 'deserve', 'goddess', 'glow']"
"For everyone checking in on me today...DON’T WORRY, I’m just falling for even more 🌟 talent on the next episode of @americanidol. Tune in this Sunday 8/7c on @abcnetwork 📺 It might even make you faint hinny!",231,2020-02-21 23:53:08,Twitter for iPhone,8580,811,katyperry,1231003953032073217,False,https://t.co/obASWLJL5f,en,February,"['everyone', 'checking', 'todaydont', 'worry', 'falling', 'talent', 'next', 'episode', '@americanidol', 'tune', 'sunday', '87c', '@abcnetwork', 'might', 'faint', 'hinny']"
this show tho 🙃,39,2020-02-20 21:23:41,Twitter for iPhone,8972,929,katyperry,1230603957375922176,False,https://t.co/QDhw0Vpa0V,en,February,"['show', 'tho']"
You can pre-order @cynthialovely’s collectible vinyl today too! ♥️,114,2020-02-19 20:42:52,Twitter for iPhone,4213,430,katyperry,1230231296527355904,False,https://t.co/gu2pTXvNgs,en,February,"['preorder', '@cynthialovelys', 'collectible', 'vinyl']"
Having some 😞serotonin sads😞 during these winter months? Well this video is a burst of 🌞sunshine🌞! Check out @CynthiaLovely’s new video for “I Can’t Believe” ⚽🍦,207,2020-02-19 20:40:57,Twitter for iPhone,5642,523,katyperry,1230230816610906114,False,https://t.co/lt5TihILwg,en,February,"['serotonin', 'sads', 'winter', 'months', 'video', 'burst', 'sunshine', 'check', '@cynthialovelys', 'new', 'video', 'cant', 'believe']"
It is PIT-iful that the long weekend made me almost forget about #ShoesdayTuesday! DO-nut be mad at me 😩 @kpcollections,143,2020-02-19 05:43:52,Twitter for iPhone,8798,729,katyperry,1230005057162072065,False,https://t.co/GNzYEQMUf9,en,February,"['pitiful', 'weekend', 'almost', 'forget', '#shoesdaytuesday', 'donut', 'mad', '@kpcollections']"
"(NOW THAT I HAVE YOUR ATTENTION!) You’re watching @americanidol, right West Coast? There may be a quiz later. JK no quiz but lots of feels 😩 @ABCNetwork",176,2020-02-17 04:25:31,Twitter for iPhone,27972,2173,katyperry,1229260562829201408,False,https://t.co/l3Ka4aQ3Oc,en,February,"['attention', 'watching', '@americanidol', 'west', 'coast', 'may', 'quiz', 'later', 'jk', 'quiz', 'lots', 'feels', '@abcnetwork']"
OMG pls send pix when finished 🤗 #AmericanIdol,70,2020-02-17 03:10:40,Twitter for iPhone,2907,281,katyperry,1229241726096642048,False,https://t.co/PTrZ80SPy2,en,February,"['omg', 'pls', 'send', 'pix', 'finished', '#americanidol']"
"Ok but is ""Swing Swing” still stuck in your head after that episode? @therejects #AmericanIdol",94,2020-02-17 03:03:00,Twitter for iPhone,2659,274,katyperry,1229239796599443456,False,,en,February,"['ok', 'swing', 'swing', 'still', 'stuck', 'head', 'episode', '@therejects', '#americanidol']"
"What’d you think of the season 3 premiere of #AmericanIdol? See you again next Sunday, same time, same place @abcnetwork 📺",122,2020-02-17 03:00:19,Twitter for iPhone,2624,257,katyperry,1229239121245138945,False,,en,February,"['whatd', 'think', 'season', '3', 'premiere', '#americanidol', 'next', 'sunday', 'place', '@abcnetwork']"
". @cojustsam you are safe, you are seen, and we were so happy to hear you sing. Make your grandma proud! 💛 #AmericanIdol",120,2020-02-17 02:59:28,Twitter for iPhone,2477,261,katyperry,1229238906987536384,False,,en,February,"['@cojustsam', 'safe', 'seen', 'happy', 'hear', 'sing', 'grandma', 'proud', '#americanidol']"
Which team are you on? #AmericanIdol,36,2020-02-17 02:56:21,Twitter for iPhone,1807,241,katyperry,1229238125605478400,False,,en,February,"['team', '#americanidol']"
big lol... better to get ready to cough it up cause when I win I will all of the sudden have an appetite for wagyu and caviar bish 😈,156,2020-02-17 02:56:13,Twitter for iPhone,2176,220,katyperry,1229238089198882816,False,https://t.co/IolGqZAVX4,en,February,"['big', 'lol', 'ready', 'cough', 'cause', 'win', 'sudden', 'appetite', 'wagyu', 'caviar', 'bish']"
"It ain’t a rose 🌹 but hope the golden ticket was a good consolation prize, @meghanfitton #AmericanIdol",102,2020-02-17 02:55:02,Twitter for iPhone,1906,217,katyperry,1229237794016382977,False,,en,February,"['aint', 'rose', 'hope', 'golden', 'ticket', 'good', 'consolation', 'prize', '@meghanfitton', '#americanidol']"
Does anyone else think Luke and Lionel were wrong about @SaveriaMusic? #AmericanIdol,84,2020-02-17 02:50:52,Twitter for iPhone,1619,219,katyperry,1229236745838792704,False,,en,February,"['anyone', 'else', 'think', 'luke', 'lionel', 'wrong', '@saveriamusic', '#americanidol']"
.@saveriamusic I STILL THINK THEY WERE WRONG. HOW BOUT THAT! #AmericanIdol,74,2020-02-17 02:42:02,Twitter for iPhone,2422,266,katyperry,1229234521351979008,False,,en,February,"['@saveriamusic', 'still', 'think', 'wrong', 'bout', '#americanidol']"
"Honestly, this almost made me quit the show because I thought @lukebryanonline and @lionelrichie had lost their damn minds #AmericanIdol",160,2020-02-17 02:40:46,Twitter for iPhone,5303,516,katyperry,1229234204027674624,False,https://t.co/9G8HG83y8F,en,February,"['honestly', 'almost', 'quit', 'show', 'thought', '@lukebryanonline', '@lionelrichie', 'lost', 'damn', 'minds', '#americanidol']"
Sorry @Lipton luv u 😬 #AmericanIdol,59,2020-02-17 02:39:59,Twitter for iPhone,2313,314,katyperry,1229234006664740864,False,https://t.co/tAkh8Akere,en,February,"['sorry', '@lipton', 'luv', 'u', '#americanidol']"
"If you need someone to talk to, the National Suicide Prevention Lifeline is always there 1-800-273-8255",103,2020-02-17 02:24:40,Twitter for iPhone,31838,7069,katyperry,1229230151927336960,False,,en,February,"['someone', 'talk', 'national', 'suicide', 'prevention', 'lifeline', '18002738255']"
"Incredible song, @louiskmusic. You are such a talented songwriter and I can’t wait to look back at this clip after you become a ♥️🌟#AmericanIdol",144,2020-02-17 02:23:44,Twitter for iPhone,2197,249,katyperry,1229229916568178689,False,,en,February,"['incredible', 'song', '@louiskmusic', 'talented', 'songwriter', 'cant', 'wait', 'clip', 'become', '#americanidol']"
"Thank you for saving the cursing for after you left the room @alisaermo. But I wear my french fry grease with pride! ✌🏻🍟💋Also, don’t fire Luigi... it’s not his fault! #AmericanIdol",180,2020-02-17 02:17:36,Twitter for iPhone,2251,269,katyperry,1229228371843809280,False,,en,February,"['thank', 'saving', 'cursing', 'left', 'room', '@alisaermo', 'wear', 'french', 'fry', 'grease', 'pride', 'fire', 'luigi', 'fault', '#americanidol']"
When you think you look like @taylorswift13 #AmericanIdol,81,2020-02-17 02:16:53,Twitter for iPhone,15871,2663,katyperry,1229228192189145089,False,https://t.co/hNntfsBX56,en,February,"['think', '@taylorswift13', '#americanidol']"
#AmericanIdol,37,2020-02-17 02:13:20,Twitter for iPhone,8467,646,katyperry,1229227298005512192,False,https://t.co/aNZ7Z0ghYk,en,February,['#americanidol']
“When” I run... 💅🏻🇺🇸,44,2020-02-17 02:12:56,Twitter for iPhone,3937,497,katyperry,1229227197036032000,False,https://t.co/2R1i4iu66t,en,February,['run']
"You ARE the best, Dibesh! aka @arthurgunn122 THAT is the American dream and you can namaSTAY on #AmericanIdol 🙏🏻🇺🇸
The light in me sees the light in you ✨",154,2020-02-17 02:05:30,Twitter for iPhone,4109,832,katyperry,1229225326586159104,False,,en,February,"['best', 'dibesh', 'aka', '@arthurgunn122', 'american', 'dream', 'namastay', '#americanidol', 'light', 'sees', 'light']"
"HOW DOES HE END UP HERE? WELL, we are the only show that literally goes to the people... #AmericanIdol",102,2020-02-17 02:03:57,Twitter for iPhone,2105,229,katyperry,1229224938239746048,False,,en,February,"['end', 'show', 'literally', 'goes', 'people', '#americanidol']"
"Speaking of dads... Oh GEEZ, dad 🙄 #AmericanIdol",48,2020-02-17 01:58:13,Twitter for iPhone,2001,223,katyperry,1229223494115676160,False,,en,February,"['speaking', 'dads', 'oh', 'geez', 'dad', '#americanidol']"
"Tommy Bryan, do you mean #BornHereLiveHereDieHere #ad #justkiddingnotanad …also OMG I’VE NEVER SEEN WHAT YOUR DAD LOOKS LIKE HE’S SWEET @LUKEBRYANONLINE 😩 #AmericanIdol",168,2020-02-17 01:57:38,Twitter for iPhone,1647,210,katyperry,1229223345255677953,False,,en,February,"['tommy', 'bryan', 'mean', '#bornhereliveherediehere', '#ad', '#justkiddingnotanad', 'omg', 'ive', 'seen', 'dad', 'looks', 'hes', 'sweet', '@lukebryanonline', '#americanidol']"
"I’ve never seen @lionelrichie talk to anyone like that before AND I LIKE IT! 😱 We ain’t messing around, @nickmerico. Thank God we believe in 2nd chances... Leave the ego at home (even though you killed that @Lauren_Daigle song)… See you in Hollywood! #AmericanIdol",264,2020-02-17 01:50:41,Twitter for iPhone,2120,252,katyperry,1229221597958901760,False,,en,February,"['ive', 'seen', '@lionelrichie', 'talk', 'anyone', 'aint', 'messing', '@nickmerico', 'thank', 'god', 'believe', '2nd', 'chances', 'leave', 'ego', 'home', 'though', 'killed', '@lauren_daigle', 'song', 'hollywood', '#americanidol']"
You can mosh but can you skank and pull your hair to the front #AmericanIdol,100,2020-02-17 01:39:01,Twitter for iPhone,4113,499,katyperry,1229218661170155520,False,https://t.co/aoDNZOEAAx,en,February,"['mosh', 'skank', 'pull', 'hair', 'front', '#americanidol']"
STOP SPREADING LIES @hunterishunting 🙅🏼‍♀️ #AmericanIdol,56,2020-02-17 01:34:45,Twitter for iPhone,1801,230,katyperry,1229217587587731456,False,,en,February,"['stop', 'spreading', 'lies', '@hunterishunting', '#americanidol']"
You’re about to see me even more unhinged 🤸🏼‍♀ keep watching more #AmericanIdol,79,2020-02-17 01:30:08,Twitter for iPhone,2187,247,katyperry,1229216425836830722,False,,en,February,"['unhinged', 'watching', '#americanidol']"
"I don’t know why you were so nervous, #FranciscoMartin from San Fransisco... I mean I guess you were just about to explode  with talent! 🤯👏🏼 #AmericanIdol",154,2020-02-17 01:29:34,Twitter for iPhone,1945,236,katyperry,1229216284035842048,False,,en,February,"['nervous', '#franciscomartin', 'san', 'fransisco', 'mean', 'guess', 'explode', 'talent', '#americanidol']"
Out of thousands of people we saw I can honestly say to you we used the “you are top ten” maybe a handful of times #FranciscoMartin #AmericanIdol,145,2020-02-17 01:29:12,Twitter for iPhone,1924,242,katyperry,1229216191983439872,False,,en,February,"['thousands', 'people', 'saw', 'honestly', 'used', 'top', 'ten', 'maybe', 'handful', 'times', '#franciscomartin', '#americanidol']"
".@LukeBryanOnline, life coach. #AmericanIdol",68,2020-02-17 01:28:14,Twitter for iPhone,2738,335,katyperry,1229215947094810624,False,https://t.co/vDyr9rYsXg,en,February,"['@lukebryanonline', 'life', 'coach', '#americanidol']"
ARE YOU WATCHING THIS GREATNESS @maggierogers? 😍 #AmericanIdol,62,2020-02-17 01:27:18,Twitter for iPhone,2157,245,katyperry,1229215714294157312,False,,en,February,"['watching', 'greatness', '@maggierogers', '#americanidol']"
"Lord, if #FranciscoMartin’s heart rate was 148, what his dad’s?! #hegetsitfromhisfather 🩺📈😳 #AmericanIdol",105,2020-02-17 01:25:02,Twitter for iPhone,1954,239,katyperry,1229215144355328000,False,,en,February,"['lord', '#franciscomartins', 'heart', 'rate', '148', 'dads', '#hegetsitfromhisfather', '#americanidol']"
Fun fact: @lionelrichie and @lukebryanonline moonlight as therapy puppies (puppy breath included) when they’re not busy being superstar musicians 🐶😜 #AmericanIdol,162,2020-02-17 01:24:39,Twitter for iPhone,1766,227,katyperry,1229215047529857024,False,,en,February,"['fun', 'fact', '@lionelrichie', '@lukebryanonline', 'moonlight', 'therapy', 'puppies', 'puppy', 'breath', 'included', 'busy', 'superstar', 'musicians', '#americanidol']"
#DouglasKiker that wasn’t garbage 🚮 that was GREATNESS 🏆😩 Is this the fastest in a season a contestant has made us cry? 🥺#AmericanIdol,158,2020-02-17 01:19:14,Twitter for iPhone,5011,524,katyperry,1229213684137787392,False,https://t.co/2z3aHsdKYo,en,February,"['#douglaskiker', 'wasnt', 'garbage', 'greatness', 'fastest', 'season', 'contestant', 'cry', '#americanidol']"
Wonder if #DouglasKiker is a chiropractor on the side 🤔😜♥ #AmericanIdol,71,2020-02-17 01:17:12,Twitter for iPhone,1775,218,katyperry,1229213172894228480,False,,en,February,"['wonder', '#douglaskiker', 'chiropractor', 'side', '#americanidol']"
"#DouglasKiker, doing @rascalflatts justice in any key 🎹 #yeahbuddy #AmericanIdol",80,2020-02-17 01:16:17,Twitter for iPhone,1614,216,katyperry,1229212940097576960,False,,en,February,"['#douglaskiker', '@rascalflatts', 'justice', 'key', '#yeahbuddy', '#americanidol']"
Do you think #CamrynLeighSmith and I look alike?,72,2020-02-17 01:11:40,Twitter for iPhone,6177,1068,katyperry,1229211779240091650,False,https://t.co/obo7mmDrFO,en,February,"['think', '#camrynleighsmith', 'alike']"
I’M STILL YOUNGER THAN YOU AND WILL ALWAYS BE YOUNGER THAN YOU @LUKEBRYANONLINE 👧🏼 #AmericanIdol,120,2020-02-17 01:10:22,Twitter Web App,3937,455,katyperry,1229211453967585281,False,https://t.co/qDSOV1fhYJ,en,February,"['still', 'younger', 'younger', '@lukebryanonline', '#americanidol']"
"Well #CamrynLeighSmith’s story is a little familiar to me… from gospel to secular 👼😈 but don’t worry, you’ll always have a voice of an angel 😩 Do you agree @jessiej ?#AmericanIdol",179,2020-02-17 01:09:27,Twitter Web App,2413,315,katyperry,1229211221229883392,False,,en,February,"['#camrynleighsmiths', 'story', 'little', 'familiar', 'gospel', 'secular', 'worry', 'youll', 'voice', 'angel', 'agree', '@jessiej', '#americanidol']"
Oh so they’re really not gonna show us his warm-up? Always with the cliffhangers @AmericanIdol… 😒💀,98,2020-02-17 01:06:53,Twitter Web App,2186,249,katyperry,1229210576598913024,False,,en,February,"['oh', 'gonna', 'show', 'warmup', 'cliffhangers', '@americanidol']"
I love when these fresh off the LITERAL garbage truck singers come in with 0 experience... like don’t even know what the term “warming up” means... now this is true definition of 💎 in the rough! #AmericanIdol,208,2020-02-17 01:06:03,Twitter Web App,3345,331,katyperry,1229210367571591168,False,,en,February,"['love', 'fresh', 'literal', 'garbage', 'truck', 'singers', '0', 'experience', 'term', 'warming', 'means', 'definition', 'rough', '#americanidol']"
Spoiler alert: When I say “let’s see if there’s any talent left...” I am being my sarcastic self 🙃 OF COURSE IT ONLY GETS BIGGER AND BETTER...DURH #AmericanIdol,160,2020-02-17 01:04:40,Twitter Web App,2732,303,katyperry,1229210015820464128,False,,en,February,"['spoiler', 'alert', 'lets', 'theres', 'talent', 'left', 'sarcastic', 'self', 'course', 'gets', 'bigger', 'betterdurh', '#americanidol']"
"If you don’t fit in, if you don’t see anyone out there that looks or sounds like you, if you think you’re a big fat weirdo... trust me... you’ve found your tribe on #AmericanIdol. We are a circus of wondrous weirdos... all here for your enjoyment! ✨🎩🎶 #AmericanIdol",265,2020-02-17 01:02:28,Twitter Web App,2465,339,katyperry,1229209466068824064,False,,en,February,"['fit', 'anyone', 'looks', 'sounds', 'think', 'big', 'fat', 'weirdo', 'trust', 'youve', 'found', 'tribe', '#americanidol', 'circus', 'wondrous', 'weirdos', 'enjoyment', '#americanidol']"
"Yup, Imma card holding member of the @scarypoolparty fan club too! Yes to your impact and yes to opening the flood gates of true artistic talent to come out on #AmericanIdol @scarypooloarty. If we sound like we’re kissing your butt it’s cause we are 😘",251,2020-02-17 01:01:35,Twitter Web App,1999,269,katyperry,1229209240427851776,False,,en,February,"['yup', 'imma', 'card', 'holding', 'member', '@scarypoolparty', 'fan', 'club', 'yes', 'impact', 'yes', 'opening', 'flood', 'gates', 'artistic', 'talent', '#americanidol', '@scarypooloarty', 'sound', 'kissing', 'butt', 'cause']"
Since I’m kinda the mother of the American Idol house it always makes me so happy to see that our Idols do so well even after they’ve left the nest... what wonderful wingspan dear @TheLaineHardy 🐣🐥#AmericanIdol,210,2020-02-17 01:00:58,Twitter Web App,2432,284,katyperry,1229209088438853632,False,,en,February,"['kinda', 'mother', 'american', 'idol', 'house', 'makes', 'happy', 'idols', 'theyve', 'left', 'nest', 'wonderful', 'wingspan', 'dear', '@thelainehardy', '#americanidol']"
#AMERICANIDOL SEASON 3 HURRR AND THEY SAY THIRD TIMES A CHARM HINNY... let’s get ready to find the next mic dropper👌🏻🎤,118,2020-02-17 01:00:28,Twitter Web App,2422,334,katyperry,1229208962773344256,False,,en,February,"['#americanidol', 'season', '3', 'hurrr', 'third', 'times', 'charm', 'hinny', 'lets', 'ready', 'find', 'next', 'mic', 'dropper']"
🐽PIG🐽 things are in store for a VERY new and 💉REVAMPED💉season of @americanidol WHICH STARTS TONIGHT 8/7c on @abcnetwork 📺 I will be live Tweeting and God knows what else with the East Coast - follow along ya?!,233,2020-02-16 22:23:07,Twitter for iPhone,5468,753,katyperry,1229169363724357632,False,https://t.co/cJijSkIrtT,en,February,"['pig', 'store', 'new', 'revampedseason', '@americanidol', 'starts', 'tonight', '87c', '@abcnetwork', 'live', 'tweeting', 'god', 'knows', 'else', 'east', 'coast', 'follow', 'along', 'ya']"
one year ago I said yes to a life of love and evolution... and definitely never a dull moment 😜 @ Joy in Bloom,134,2020-02-15 09:27:15,Instagram,13510,1194,katyperry,1228611721100746757,False,https://t.co/bJqAFQ5U5A,en,February,"['year', 'yes', 'life', 'love', 'evolution', 'definitely', 'dull', 'moment', '@', 'joy', 'bloom']"
"Miss us? Even if you didn’t, we’re going to be in your living room Sunday 8/7c for the season premiere of @americanidol on @abcnetwork 📺💁🏼‍♀ (we promise not to make a mess-ish)",200,2020-02-14 16:12:31,Twitter for iPhone,14414,1265,katyperry,1228351323055149056,False,https://t.co/3sX8zp4bSC,en,February,"['miss', 'living', 'room', 'sunday', '87c', 'season', 'premiere', '@americanidol', '@abcnetwork', 'promise', 'messish']"
hydration n meditation hinny,52,2020-02-13 05:45:56,Twitter for iPhone,56665,5322,katyperry,1227831250368417792,False,https://t.co/sD1x5v6Kai,en,February,"['hydration', 'n', 'meditation', 'hinny']"
Feeling 🍑peachy keen jelly bean🍑 that season 3 of @americanidol is back in FOUR DAYS! 😱 Tune in to @jimmykimmellive tonight on @abcnetwork to see me and my fellow judges @LukeBryanOnline and @lionelrichie talk about…,240,2020-02-13 04:09:27,Instagram,5165,629,katyperry,1227806967240019968,False,https://t.co/H7Bu6cBBXR,en,February,"['feeling', 'peachy', 'keen', 'jelly', 'bean', 'season', '3', '@americanidol', 'four', 'days', 'tune', '@jimmykimmellive', 'tonight', '@abcnetwork', 'fellow', 'judges', '@lukebryanonline', '@lionelrichie', 'talk']"
"We're on the hunt for our next #AmericanIdol superstar!

💙 this Tweet to get updates from @AmericanIdol to tune-in for all the most exciting moments of season 3!",185,2020-02-12 16:45:10,QWVR,16590,1531,katyperry,1227634761847517185,False,https://t.co/pfWh1iMxur,en,February,"['hunt', 'next', '#americanidol', 'superstar', 'tweet', 'updates', '@americanidol', 'tunein', 'exciting', 'moments', 'season', '3']"
Are you a stripe or a solid? Good thing there’s a Melly out there for everyone 🎉 #shoesdaytuesday @kpcollections,136,2020-02-12 00:21:29,Twitter for iPhone,6542,626,katyperry,1227387210539786241,False,https://t.co/Gyn8MlGvNk,en,February,"['stripe', 'solid', 'good', 'thing', 'theres', 'melly', 'everyone', '#shoesdaytuesday', '@kpcollections']"
ROLL CALL! ☝🏼week until the @americanidol season 3 premiere! 🙋🏼‍♀️ if you’re tuning in with me!,119,2020-02-10 04:00:57,Twitter for iPhone,11902,1217,katyperry,1226717665009401858,False,https://t.co/J391j7u6wi,en,February,"['roll', 'call', 'week', '@americanidol', 'season', '3', 'premiere', 'tuning']"
"me: what’s up

katycats: WHERE’S KP5?! @ Go Sing",72,2020-02-09 17:27:11,Instagram,14915,2512,katyperry,1226558173416431618,False,https://t.co/2e8oOYhVNX,en,February,"['whats', 'upkatycats', 'wheres', 'kp5', '@', 'sing']"
We all know @ryanseacrest has a thousand jobs. Did you know bus driver was one of them? 🚌😬 Keep an eye out for the full @americanidol performance during the Oscars tomorrow to see Seacrest at work + a sneak peek of the season 3 talent 👀🎤⤴️,263,2020-02-08 21:31:54,Twitter for iPhone,8273,770,katyperry,1226257370046550016,False,https://t.co/5DucjYukUF,en,February,"['@ryanseacrest', 'thousand', 'jobs', 'bus', 'driver', 'eye', 'full', '@americanidol', 'performance', 'oscars', 'tomorrow', 'seacrest', 'work', 'sneak', 'peek', 'season', '3', 'talent']"
"Melbourne! Just ONE month until I see you at the @mcg on International Women’s Day to celebrate the best female cricketers on the planet! Ladies n Gents, Are you ready? 🏏 💜",196,2020-02-08 00:52:55,Twitter for iPhone,13155,1571,katyperry,1225945570067435520,False,https://t.co/EP8MAMu4Qj,en,February,"['melbourne', 'month', '@mcg', 'international', 'womens', 'celebrate', 'best', 'female', 'cricketers', 'planet', 'ladies', 'n', 'gents', 'ready']"
So proud of our @unsubrecords signee @cynthialovely scoring a KICK ASS spot in the @birdsofprey movie n soundtrack:  Go check it out on the BIG SCREEN NOW! ♥️🤡🎭#imacynner,217,2020-02-07 17:25:42,Twitter for iPhone,7760,1072,katyperry,1225833023179878400,False,https://t.co/tOVgBCFKhX,en,February,"['proud', '@unsubrecords', 'signee', '@cynthialovely', 'scoring', 'kick', 'ass', 'spot', '@birdsofprey', 'movie', 'n', 'soundtrack', 'check', 'big', 'screen', '#imacynner']"
COME SEE @cynthialovely NEXT @moroccan_lounge 4/23 AND HOPEFULLY LEAVE OPTIMISTIC 🤗,107,2020-02-06 18:01:40,Twitter for iPhone,4211,474,katyperry,1225479685787635712,False,https://t.co/TxAXInxRE7,en,February,"['@cynthialovely', 'next', '@moroccan_lounge', '423', 'hopefully', 'leave', 'optimistic']"
A love potion isn’t necessary to fall for The Phez and its sensible heel ♥️ #tbt to #ShoesdayTuesday because better late than never #iseeyoukatycats ! 💁🏼‍♀😜@kpcollections,194,2020-02-06 16:42:57,Twitter for iPhone,9247,797,katyperry,1225459878056976384,False,https://t.co/1Bny9yJAD3,en,February,"['love', 'potion', 'isnt', 'necessary', 'fall', 'phez', 'sensible', 'heel', '#tbt', '#shoesdaytuesday', 'late', '#iseeyoukatycats', '@kpcollections']"
